dialect,sarcasm,sentiment,original_sentiment,tweet,source
msa,False,negative,negative,"""كنت اتمنى الذي يتباكى اليوم على الابرياء بسوريا ان يتذكر موقفه من تسليح المعارضة ”جبهة النصرة“ وتزويدهم بأسلحة والقنابل والمدرعات والصواريخ.""",semeval
msa,False,neutral,neutral,"""الجريدة | https://t.co/PnzHatdvts: عاجل: خادم الحرمين الشريفين يدعو الرئيس ميشال عون لزيارة...""",semeval
msa,False,neutral,neutral,كيف تتشدق بهذا الدستور؟,astd
msa,False,neutral,positive,"""""أبل الشرق"" تستعد لإطلاق قاتل ""جلاكسي نوت 7"" https://t.co/abyVzEA4Jd""",semeval
msa,False,neutral,neutral,"""لن يتحرك العالم إلا إذا تحركنا ستتحرك #الأمم_المتحدة يوم أن نجتاح المدن #السعودية كلنا الى الجبهات #Airstrikes_Bomb_Yemen_Funeral""",semeval
msa,False,neutral,neutral,"""صعبة النغمّ مآ يحن على غيآب الوتر. #اليسا""",semeval
msa,False,neutral,negative,"""@Xo23oJc1Hs1jUtN @r0tate @Yamaniyh2 @Akream131 @kozeen1 لا يكون من جبهة النصرة""",semeval
msa,False,neutral,neutral,"""RT @villabdran66: #اغبي_سوال_كتبته_بقوقل #معلومة إذا قمت بالبحث في جوجل عن كلمة “askew” فإن المحتوى الذي سيظهر على الشاشة سيميل قليلا ناحية…""",semeval
msa,False,neutral,neutral,"""#اليمنية| محافظ #شبوة يدشن الخطة الأمنية الخاصة بتأمين خط العبر ـ #شبوة_الدوليhttps://t.co/KtRRPotwSN#التحالف_العربي_سند_اليمن""",semeval
msa,False,neutral,positive,"""عن أبي هريرة رضي الله عنه أن رسول الله ﷺ قال ( من قام رمضان إيماناً واحتساباً غُفر له ما تقدّم من ذنْبه ) متفق عليه https://t.co/QwTieFL7VB""",semeval
msa,True,negative,negative,"""@Epic_moi هيلارى كلنتون شنب😂هي سبب فوز زوجها بيل بالرئاسة الامريكيه.الانتخابات حاليا صراع الجهل والثقافهلكنها كلاهما نتن""",semeval
gulf,True,negative,negative,"""اجل اهزوجه ميسي الكلب القم ياكلب انت وياه""",semeval
msa,False,neutral,positive,"""ميريام فارس تشارك محبيها بفيديو جديد لمولودها https://t.co/kAII5gFeLE https://t.co/NVKgI1ZWdI""",semeval
msa,False,negative,negative,"""#واشنطن تحذِّر #دمشق و #موسكو! https://t.co/XKhN5PJeeK""",semeval
gulf,True,negative,negative,"""منو هذا محمد الشحي😐😐😐😐 جستن بيبر على غفله 😂😂😂😂 الحين هايله من صجهم يركضون وراه؟ ي جماعه انا مصدوما https://t.co/4yOqqOcfax""",semeval
egypt,True,negative,neutral,"""@amrmsalama @EGYPTAIR ما فية مرة رجعت عليها وشكرت فيها .. بس للأسف في النهاية بيبقى في أولوية بشركات بلدي  ... والله نفسي الناس تفهم كدا""",semeval
levant,False,negative,negative,"""روسيا تقول بزيارة  #اردوغان الى موسكو اتفقنا مع #اردوغان على الحل ب #حلب-يعني خيانه يعني #اردوغان خان المسلمين بحلب #حلب_تباد""",semeval
egypt,False,neutral,neutral,"""4 ايام بدون فيسبوك تقييم يا شبب ؟ 😎""",semeval
msa,False,positive,positive,رئيس المجلس الاعلى للقضاء الحالى من رموز استقلال القضاء وقد صنع مشروعا عظيما مع المستشار احمد مكي من اجل استقلال القضاء الواجب مساندته,astd
msa,False,neutral,neutral,"""الناتو والاتحاد الأوروبي يقرران برنامج من 42 نقطة لت ... https://t.co/hV4gbsLzWa#اوربا #حلف_الناتو #سياسة https://t.co/Eu26SNApEL""",semeval
msa,False,positive,positive,"""إنها تُمطر.اللهم أجعلها صيباً#بنغازي""",semeval
msa,False,neutral,neutral,"""إرتفاع أسهم هيلاري كلينتون وحظوظا للفوز بالسباق الرئاسي بعد التسريبات الأخيرة لمنافسها دونالد ترامب.""",semeval
msa,False,neutral,neutral,"""@kheyzaran اصل داشت ويندوز 10""",semeval
msa,False,neutral,neutral,"""#كتاب همزة بلا أخطاءلعواطف العلوي @dahshaton تجدونه في جناح #مدارك#معرض_الكويت_الدولي_للكتاب https://t.co/AG6yt93FMV""",semeval
levant,False,positive,positive,"""@RamyAyach رامي عياش في كتييير شغلات حلوة بالدني بس انت احلاها.....✨❤ https://t.co/fUqiCFisdq""",semeval
gulf,False,neutral,neutral,"""""مارتن غاريكس"" و ""جستن بيبر"" يقودان الدراجات الترابية للمرة الاولى -  https://t.co/SpqOyLoVUl https://t.co/O0W5QwO8P3""",semeval
msa,False,neutral,positive,"""@ibn_iraq24 @nada_1609 العراق كبير بأهله العراق بسنته و شيعته العراق بمذاهبه ودياناته هذا النفس الطائفي تكيف عليه بعض الدول""",semeval
msa,False,negative,neutral,لا تنس يادكتور مرسي أنك طلبت من الناس أن تقومك إذا رأت فيك إعوجاجاالشعار دخل مرحلة التطبيق أمام قصركإقرأ الواقع جيدا ولا تقامر بالوطن,astd
egypt,True,negative,negative,"""RT @Irourowansami: سيسي إيه اللي انت جاي تقول عليه دة الدولار ب14 جنية😂😂""",semeval
levant,False,negative,negative,"""@mahdi13203505 لبنان في ضع خطير الله يستر""",semeval
msa,False,neutral,neutral,"""أوباما يشارك في بدفن بيريس بسرائيل: حريتي نيوز / متابعة وصل الرئيس الأمريكي باراك أوباما وزعماء آخرون إلى إسر... https://t.co/V5AyGyaJas""",semeval
msa,False,neutral,positive,"""#ميريام_فارس تتألق في حفل زفاف ابنة الشيخ محمد بن راشد!#اطلالات #مشاهير #فرحتنا_ناقصهاhttps://t.co/c0BJTBKvkB https://t.co/ZT40emkfWr""",semeval
egypt,False,negative,negative,"""@CrouchSays الدورى كله السنادى مفيهوش كورة ولا لاعيب طفرة باستثناء احمد الشيخ ومفيش مدرب برضة فرض نفسة ولا طريقة لعبة دورى كلة ممل""",semeval
egypt,False,positive,positive,"""عندي ثقة فيك .. و بكفي <3#فيروز""",semeval
msa,False,neutral,neutral,"""ميزة في هاتف ""بيكسل"" الجديد تُحرج ""أبل""https://t.co/gUwwDQNxCE""",semeval
levant,True,negative,negative,ما يحدث في اركان هو جريمة ضد الانسانية و ليس فقط ضد المسلمين ما يحدث عار على الانسانية كلها,astd
msa,False,neutral,neutral,"""الان سجل مع #اوبر في #القصيم واكمل تسجيلك بدون الحضور الى #الرياض سجل عن طريق الرابط https://t.co/7pGVm4OWudبعده… https://t.co/ZEp4yE8GWI""",semeval
msa,False,neutral,positive,"""خدمة من #أوبر #لأعراس_الهند https://t.co/Ebc4f0WaSN https://t.co/3QchmQx2ax""",semeval
msa,False,neutral,negative,"""RT @WikileaksMENA: زعماء مليشيا الحشد الشعبي في العراق يهددون تركيا وأردوغان من بغداد ويتوعدون الشركات والمصالح التركية والأفراد العاملين ف…""",semeval
msa,False,neutral,negative,"""الجامعة العربية تدين الهجمات الإرهابية بمدينة الكرك الأردنية - اليوم السابع https://t.co/Q0usGuiiIU""",semeval
msa,False,negative,neutral,"""RT @KR_3D: هل يعلم #اردوغان ان العراق امضى اخر 36 عاما في قتال الكرة الارضية بكل دولها ومسمياتها وان ابناء العراق اعتادوا على رائحة البارود…""",semeval
egypt,False,positive,positive,#كابوريا #اللبان #يوسف رجالة بمعني الكلمة بجد شباب جدعة جداا درونا #نكمل #لن_تركع_امه_قائدها_محمد,astd
msa,False,neutral,negative,"""أ.أنور يجول في ذهني سؤال.هل انتصرت الثورة الجزائرية حقاً؟من الذي كتب تاريخها في آخرمراحله؟ألا تعتقد بأنها قد سرق… https://t.co/eWd04hSxvN""",semeval
msa,False,neutral,neutral,"""RT @Yousiif65: هاري بوتر؟👓🎩 https://t.co/959OoWvGZr""",semeval
gulf,False,neutral,neutral,"""من باقي ما اقنعته يشوف هاري بوتر؟ https://t.co/HHcTOWn5di""",semeval
msa,False,neutral,neutral,"""#اقتباس من #رواية هل من مزيدللدكتور حمد الحمادي @HamadAlHammady تجدونها في جناح #مدارك#معرض_الكويت_الدولي_للكتاب https://t.co/27umT0lJDo""",semeval
levant,True,negative,negative,"""في الوقت اللي يجتاح فيه اليمين المتطرف أوروبا وترامب أمريكا والعالم ، يتم تعيين ملحد يبت في أمور المسلمين .!! . #اول_لاديني_بمجلس_الشوري""",semeval
msa,False,neutral,neutral,"""#واشنطن تستعين بإعلانات #فيسبوك للتصدي لدعاية التنظيمات المتطرّفة⁰#إرفع_صوتك #الإرهاب⁰https://t.co/RKaOfKldjg""",semeval
msa,False,neutral,positive,"""اذا ابدعو فيه مثل هاري بوتر بتصير سلسله عظيمه""",semeval
msa,False,positive,neutral,"""@AJArabic الله يرحم صدام شرف العراق https://t.co/IbtfAzCWnZ""",semeval
msa,False,neutral,neutral,"""RT @qatnology: استعراض لتطبيق الرسام الجديد لنظام ويندوز 10تقدر تسوي صور ثلاثية الابعاد فيه وبسهولة بعد 👌🏼 https://t.co/LIvXLloIQt""",semeval
levant,True,negative,positive,"""هيدا الهوا ذاتو تبع #هوا_الحرية لي داعبنا بمزحته الطريفة وخلانا نفكر انو #فيروز رح تطل علينا.. #هوا_فاضي https://t.co/5ukra3e92E""",semeval
egypt,False,neutral,neutral,RT @218Tv: #218TVظل المصور يظهر على جناح طائرة تهبط منها هيلاري كلينتون#مصور #ظل #طائرة #هيلاري_كلنتون https://t.co/GLeRVIHhZ6,semeval
egypt,False,neutral,neutral,"""#مارب #عاجلبطاريات باتريوت تعترض صاروخ بالستي في سماء مأرب أطلقته مليشيات اليهودي المخلوع،عيسى الشفلوت #اليمن""",semeval
msa,False,neutral,neutral,رأى منقول صادم جدا ليس كله بطبيعة الحال صحيحا ولكنه صارم فى الحق فى نقاط كثيرة وأقدمه لكم كما هو دون اى تدخل نقلا,astd
msa,False,neutral,neutral,"""#فتح : تم توجيه الدعوات لفصائل العمل الوطني جميعها، بما فيها حركتا #حماس و #الجهاد_الإسلامي، لحضور الجلسة... https://t.co/25lUvKduOM""",semeval
msa,True,negative,negative,"""حلب أمس💔😣الإرهابيون الذي يحاربهم بوتن ويدعمه ديمستورا وأوباما الذي لاقيمة له في وقف جرائم ضد الإنسانية منذ ٦  سنو… https://t.co/n7tqdvbOH9""",semeval
egypt,True,negative,negative,"""لما داعش اقتحم وعمل مجزرة سبايكر ولما احتل الرقة ولما جبهة النصرة ارتكبت مجزرة عدرا ولما خطفو الجنود اللبنانيين ليه ما حدا تضامن يا معرصين""",semeval
